,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
420,420,1,42,True,True,False,120,103.217,12,178
421,421,1,42,True,True,False,60,68.576,3,66
422,422,1,42,True,True,False,54,63.069,4,67
423,423,1,42,True,True,False,137,135.728,8,179
424,424,1,42,True,True,False,125,122.655,9,156
425,425,1,42,True,True,False,46,56.25,2,54
426,426,1,42,True,True,False,51,65.005,2,58
427,427,1,42,True,True,False,44,50.64,3,52
428,428,1,42,True,True,False,9,23.178,1,13
429,429,1,42,True,True,False,26,41.102,2,35
430,430,1,42,True,True,False,227,-15.838,49,452
431,431,1,42,True,True,False,73,78.055,6,93
432,432,1,42,True,True,False,131,134.236,6,151
433,433,1,42,True,True,False,18,37.015,0,19
434,434,1,42,True,True,False,55,61.728,3,66
435,435,1,42,True,True,False,13,31.23,0,16
436,436,1,42,True,True,False,91,92.741,6,114
437,437,1,42,True,True,False,24,41.721,1,28
438,438,1,42,True,True,False,107,80.065,12,233
439,439,1,42,True,True,False,41,54.001,2,62
440,440,1,42,True,True,False,96,100.119,5,112
441,441,1,42,True,True,False,15,33.784,0,16
442,442,1,42,True,True,False,22,26.07,1,36
443,443,1,42,True,True,False,62,71.28,4,69
444,444,1,42,True,True,False,16,32.239,1,18
445,445,1,42,True,True,False,13,32.717,0,13
446,446,1,42,True,True,False,14,28.465,0,17
447,447,1,42,True,True,False,20,32.128,0,23
448,448,1,42,True,True,False,195,176.402,11,280
449,449,1,42,True,True,False,86,93.377,5,100
450,450,1,42,False,False,True,236,107.725,28,520
451,451,1,42,True,True,False,14,33.067,0,15
452,452,1,42,True,True,False,64,64.461,3,82
453,453,1,42,True,True,False,16,34.722,0,17
454,454,1,42,True,True,False,21,28.012,1,33
455,455,1,42,True,True,False,33,46.002,2,42
456,456,1,42,True,True,False,46,57.797,3,52
457,457,1,42,False,False,True,162,-30.475,27,520
458,458,1,42,True,True,False,19,36.972,0,22
459,459,1,42,True,True,False,10,29.482,0,10
460,460,1,42,True,True,False,9,27.763,0,10
461,461,1,42,True,True,False,80,80.962,6,106
462,462,1,42,True,True,False,14,33.518,0,14
463,463,1,42,True,True,False,64,69.422,5,77
464,464,1,42,True,True,False,231,152.721,17,500
465,465,1,42,True,True,False,89,94.891,5,102
466,466,1,42,True,True,False,197,187.913,10,249
467,467,1,42,True,True,False,14,32.102,0,15
468,468,1,42,True,True,False,187,156.836,12,329
469,469,1,42,True,True,False,28,45.793,1,32
470,470,1,42,True,True,False,87,93.906,4,101
471,471,1,42,True,True,False,46,56.376,3,55
472,472,1,42,True,True,False,55,67.565,3,61
473,473,1,42,True,True,False,41,50.407,3,50
474,474,1,42,True,True,False,102,71.427,7,155
475,475,1,42,True,True,False,6,25.652,0,6
476,476,1,42,True,True,False,48,60.108,3,54
477,477,1,42,True,True,False,11,30.714,0,11
478,478,1,42,True,True,False,57,69.591,3,63
479,479,1,42,True,True,False,91,101.398,4,101
480,480,1,42,True,True,False,163,142.548,13,228
481,481,1,42,True,True,False,13,30.675,0,14
482,482,1,42,True,True,False,145,74.484,10,209
483,483,1,42,True,True,False,86,95.473,4,99
484,484,1,42,True,True,False,59,64.4,3,68
485,485,1,42,True,True,False,10,29.358,0,10
486,486,1,42,True,True,False,72,-69.026,54,134
487,487,1,42,True,True,False,23,36.891,2,34
488,488,1,42,True,True,False,69,78.268,4,80
489,489,1,42,True,True,False,36,40.609,4,61
490,490,1,42,False,False,True,203,118.5,17,520
491,491,1,42,True,True,False,47,50.846,4,63
492,492,1,42,True,True,False,79,66.292,5,103
493,493,1,42,True,True,False,88,80.636,4,159
494,494,1,42,True,True,False,54,63.342,4,64
495,495,1,42,True,True,False,52,63.518,3,67
496,496,1,42,True,True,False,92,101.06,3,119
497,497,1,42,True,True,False,172,143.137,10,294
498,498,1,42,True,True,False,21,37.083,1,29
499,499,1,42,True,True,False,178,168.341,11,234
500,500,1,42,True,True,False,22,34.387,2,31
501,501,1,42,False,False,True,256,158.775,33,520
502,502,1,42,True,True,False,17,35.975,0,20
503,503,1,42,True,True,False,147,152.618,6,175
504,504,1,42,True,True,False,105,46.157,8,139
505,505,1,42,True,True,False,114,109.982,8,137
506,506,1,42,True,True,False,47,35.175,6,105
507,507,1,42,True,True,False,65,72.52,4,77
508,508,1,42,True,True,False,42,23.437,3,70
509,509,1,42,True,True,False,19,38.037,0,25
510,510,1,42,True,True,False,9,27.917,0,12
511,511,1,42,True,True,False,14,29.954,0,20
512,512,1,42,True,True,False,53,64.989,3,62
513,513,1,42,True,True,False,18,34.643,1,20
514,514,1,42,True,True,False,90,99.462,4,102
515,515,1,42,True,True,False,16,35.05,0,19
516,516,1,42,True,True,False,20,36.18,1,27
517,517,1,42,True,True,False,16,32.858,0,22
518,518,1,42,True,True,False,26,23.7,1,40
519,519,1,42,True,True,False,51,62.057,3,57
520,520,1,42,True,True,False,134,86.007,9,178
521,521,1,42,True,True,False,113,118.197,5,142
